contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type
SPY260605C00510000,2026-04-30 18:18:34+00:00,510.0,210.35,222.54,225.36,0.0,0.0,,4.0,0.7406031799316406,True,REGULAR,USD,call
SPY260605C00515000,2026-05-05 14:35:24+00:00,515.0,210.19,217.56,220.38,0.0,0.0,,1.0,0.7249173016357422,True,REGULAR,USD,call
SPY260605C00560000,2026-04-30 18:17:37+00:00,560.0,160.12,172.81,175.63,0.0,0.0,,4.0,0.5902750933837893,True,REGULAR,USD,call
SPY260605C00590000,2026-04-27 13:31:08+00:00,590.0,126.71,143.02,145.84,0.0,0.0,,50.0,0.5037891418457032,True,REGULAR,USD,call
SPY260605C00594000,2026-04-24 15:07:32+00:00,594.0,121.14,139.05,141.87,0.0,0.0,1.0,1.0,0.542668147583008,True,REGULAR,USD,call
SPY260605C00598000,2026-04-24 19:04:36+00:00,598.0,119.5,135.08,137.91,0.0,0.0,1.0,1.0,0.5304612384033205,True,REGULAR,USD,call
SPY260605C00600000,2026-05-07 18:00:56+00:00,600.0,134.16,134.18,134.82,-1.4400024,-1.0619487,1.0,2109.0,0.486882572631836,True,REGULAR,USD,call
SPY260605C00605000,2026-05-04 14:53:34+00:00,605.0,119.75,128.15,130.97,0.0,0.0,,1.0,0.5087329400634766,True,REGULAR,USD,call
SPY260605C00611000,2026-05-01 17:53:13+00:00,611.0,114.98,122.21,125.03,0.0,0.0,2.0,2.0,0.4903615417480469,True,REGULAR,USD,call
SPY260605C00614000,2026-05-04 19:47:20+00:00,614.0,106.91,119.24,122.07,0.0,0.0,4.0,5.0,0.481450498046875,True,REGULAR,USD,call
SPY260605C00615000,2026-05-01 17:41:54+00:00,615.0,111.0,118.25,121.08,0.0,0.0,1.0,1.0,0.4783377362060547,True,REGULAR,USD,call
SPY260605C00620000,2026-05-07 16:00:27+00:00,620.0,116.06,113.31,116.13,15.75,15.701326,4.0,1.0,0.46295703063964844,True,REGULAR,USD,call
SPY260605C00625000,2026-05-07 16:54:23+00:00,625.0,110.08,108.37,111.2,16.57,17.72003,2.0,2.0,0.4480646014404296,True,REGULAR,USD,call
SPY260605C00628000,2026-05-07 19:28:45+00:00,628.0,105.34,105.41,108.24,17.059998,19.324873,7.0,1.0,0.439031488647461,True,REGULAR,USD,call
SPY260605C00629000,2026-04-24 15:09:23+00:00,629.0,87.34,104.43,107.25,0.0,0.0,1.0,1.0,0.4359492440795898,True,REGULAR,USD,call
SPY260605C00630000,2026-05-05 19:50:31+00:00,630.0,104.77,103.44,106.27,7.7199936,7.954656,1.0,2.0,0.4331111376953125,True,REGULAR,USD,call
SPY260605C00631000,2026-04-29 18:02:24+00:00,631.0,106.41,102.46,105.28,23.150002,27.80447,3.0,2.0,0.4299983758544922,True,REGULAR,USD,call
SPY260605C00634000,2026-05-01 14:20:37+00:00,634.0,93.88,99.5,102.33,0.0,0.0,1.0,0.0,0.4211483666992188,True,REGULAR,USD,call
SPY260605C00635000,2026-05-06 14:24:05+00:00,635.0,98.12,98.52,101.34,0.0,0.0,5.0,2.0,0.4180356048583984,True,REGULAR,USD,call
SPY260605C00636000,2026-05-07 19:41:08+00:00,636.0,98.1,97.53,100.36,10.220001,11.629497,1.0,2.0,0.4151669812011719,True,REGULAR,USD,call
SPY260605C00640000,2026-05-06 14:16:49+00:00,640.0,92.84,93.6,96.42,0.0,0.0,2.0,2.0,0.4031431756591797,True,REGULAR,USD,call
SPY260605C00642000,2026-05-06 15:02:51+00:00,642.0,93.42,91.63,94.46,0.0,0.0,1.0,1.0,0.3973448937988281,True,REGULAR,USD,call
SPY260605C00644000,2026-04-27 13:46:08+00:00,644.0,74.4,89.67,92.5,0.0,0.0,1.0,1.0,0.39148557739257805,True,REGULAR,USD,call
SPY260605C00645000,2026-05-07 13:37:55+00:00,645.0,92.42,88.69,91.52,1.9700012,2.1780002,2.0,1.0,0.3885559191894531,True,REGULAR,USD,call
SPY260605C00647000,2026-04-28 17:26:54+00:00,647.0,68.35,86.73,89.56,0.0,0.0,,1.0,0.38269660278320305,True,REGULAR,USD,call
SPY260605C00648000,2026-04-29 18:35:05+00:00,648.0,66.74,85.75,88.58,0.0,0.0,,1.0,0.3797669445800781,True,REGULAR,USD,call
SPY260605C00649000,2026-04-24 13:53:26+00:00,649.0,67.2,84.78,87.6,0.0,0.0,8.0,8.0,0.3768067691040039,True,REGULAR,USD,call
SPY260605C00650000,2026-05-06 17:54:56+00:00,650.0,87.97,83.8,86.63,2.8099976,3.2996683,3.0,23.0,0.3740907318115234,True,REGULAR,USD,call
SPY260605C00651000,2026-05-06 18:30:06+00:00,651.0,85.29,82.82,85.65,0.0,0.0,2.0,2.0,0.3711000390625,True,REGULAR,USD,call
SPY260605C00652000,2026-04-24 19:52:17+00:00,652.0,67.74,81.85,84.67,0.0,0.0,1.0,1.0,0.3681398635864258,True,REGULAR,USD,call
SPY260605C00653000,2026-05-07 13:59:08+00:00,653.0,84.18,80.87,83.7,15.279999,22.177067,4.0,9.0,0.3653933090209961,True,REGULAR,USD,call
SPY260605C00654000,2026-05-07 13:59:08+00:00,654.0,82.95,79.9,82.72,19.679996,31.104782,5.0,2.0,0.3624026162719727,True,REGULAR,USD,call
SPY260605C00655000,2026-04-30 18:43:42+00:00,655.0,68.14,78.93,81.75,0.0,0.0,5.0,7.0,0.35962554443359374,True,REGULAR,USD,call
SPY260605C00656000,2026-04-30 13:40:06+00:00,656.0,61.65,77.95,80.78,0.0,0.0,1.0,0.0,0.35681795532226557,True,REGULAR,USD,call
SPY260605C00657000,2026-05-07 17:25:33+00:00,657.0,78.46,76.98,79.8,-1.5699997,-1.961764,1.0,2.0,0.35382726257324215,True,REGULAR,USD,call
SPY260605C00658000,2026-05-05 18:38:26+00:00,658.0,70.29,77.08,77.72,0.0,0.0,,497.0,0.32556826782226556,True,REGULAR,USD,call
SPY260605C00659000,2026-05-01 19:58:14+00:00,659.0,66.62,75.04,77.86,0.0,0.0,2.0,1.0,0.3482120843505859,True,REGULAR,USD,call
SPY260605C00660000,2026-05-07 17:06:42+00:00,660.0,75.44,74.07,76.89,7.810005,11.548138,1.0,17.0,0.34537397796630853,True,REGULAR,USD,call
SPY260605C00661000,2026-04-28 15:06:22+00:00,661.0,56.05,73.1,75.92,0.0,0.0,1.0,2.0,0.3425358715820312,True,REGULAR,USD,call
SPY260605C00662000,2026-04-29 15:53:45+00:00,662.0,54.37,72.13,74.96,0.0,0.0,,1.0,0.33991138610839844,True,REGULAR,USD,call
SPY260605C00663000,2026-04-30 15:46:58+00:00,663.0,56.44,71.17,73.99,0.0,0.0,2.0,2.0,0.33704276245117193,True,REGULAR,USD,call
SPY260605C00664000,2026-05-07 13:34:03+00:00,664.0,74.13,70.2,73.03,17.569996,31.06435,1.0,2.0,0.3343572424316406,True,REGULAR,USD,call
SPY260605C00665000,2026-05-06 16:49:56+00:00,665.0,70.21,69.24,72.06,0.0,0.0,1.0,11.0,0.33148861877441405,True,REGULAR,USD,call
SPY260605C00666000,2026-05-01 19:24:44+00:00,666.0,61.03,68.28,71.1,0.0,0.0,3.0,3.0,0.32877258148193356,True,REGULAR,USD,call
SPY260605C00667000,2026-05-07 17:49:55+00:00,667.0,67.43,67.32,70.14,0.16000366,0.23785293,8.0,13.0,0.32605654418945307,True,REGULAR,USD,call
SPY260605C00669000,2026-05-06 18:32:37+00:00,669.0,69.22,65.4,68.22,0.0,0.0,1.0,4.0,0.32059395233154286,True,REGULAR,USD,call
SPY260605C00670000,2026-05-07 19:10:57+00:00,670.0,64.76,64.44,67.26,-2.3499985,-3.5017114,5.0,44.0,0.31781688049316403,True,REGULAR,USD,call
SPY260605C00671000,2026-04-30 14:09:19+00:00,671.0,46.88,63.48,66.3,0.0,0.0,,1.0,0.3150703259277343,True,REGULAR,USD,call
SPY260605C00672000,2026-05-06 18:32:37+00:00,672.0,66.33,62.53,65.35,0.0,0.0,1.0,26.0,0.3124458404541015,True,REGULAR,USD,call
SPY260605C00673000,2026-05-07 18:10:47+00:00,673.0,62.39,61.57,64.39,0.45000076,0.72651076,1.0,6.0,0.30963825134277345,True,REGULAR,USD,call
SPY260605C00674000,2026-04-30 15:38:04+00:00,674.0,46.66,60.62,63.44,0.0,0.0,1.0,5.0,0.3070137658691406,True,REGULAR,USD,call
SPY260605C00675000,2026-05-06 18:23:49+00:00,675.0,62.17,59.67,62.49,0.0,0.0,2.0,90.0,0.3043587631225586,True,REGULAR,USD,call
SPY260605C00676000,2026-05-06 19:39:53+00:00,676.0,62.1,58.72,61.54,0.0,0.0,5.0,7.0,0.30170376037597657,True,REGULAR,USD,call
SPY260605C00677000,2026-05-06 18:32:29+00:00,677.0,60.18,57.77,60.6,0.0,0.0,1.0,8.0,0.29920134399414056,True,REGULAR,USD,call
SPY260605C00678000,2026-05-05 19:58:56+00:00,678.0,50.96,56.83,59.65,0.0,0.0,5.0,6.0,0.2964853067016602,True,REGULAR,USD,call
SPY260605C00679000,2026-05-06 17:44:08+00:00,679.0,57.24,55.89,58.71,0.0,0.0,1.0,4.0,0.2939218557739257,True,REGULAR,USD,call
SPY260605C00680000,2026-05-07 20:03:38+00:00,680.0,56.76,54.95,56.94,0.62999725,1.1223896,1.0,29.0,0.27591666473388665,True,REGULAR,USD,call
SPY260605C00681000,2026-05-06 16:18:24+00:00,681.0,55.57,54.01,56.83,0.0,0.0,4.0,6.0,0.28873391937255855,True,REGULAR,USD,call
SPY260605C00682000,2026-05-04 18:22:57+00:00,682.0,42.68,53.08,55.89,0.0,0.0,2.0,18.0,0.28610943389892574,True,REGULAR,USD,call
SPY260605C00683000,2026-05-07 16:06:12+00:00,683.0,54.54,52.14,54.95,14.790001,37.20755,1.0,2.0,0.2834544311523437,True,REGULAR,USD,call
SPY260605C00684000,2026-05-05 13:56:22+00:00,684.0,52.62,51.21,54.02,8.200001,18.460155,2.0,4.0,0.2809520147705078,True,REGULAR,USD,call
SPY260605C00685000,2026-05-07 17:10:27+00:00,685.0,51.94,50.28,53.09,-2.0800018,-3.850429,2.0,17.0,0.2784495983886719,True,REGULAR,USD,call
SPY260605C00686000,2026-05-06 18:47:52+00:00,686.0,51.74,49.35,52.16,0.0,0.0,1.0,5.0,0.2758861474609374,True,REGULAR,USD,call
SPY260605C00687000,2026-05-07 19:32:31+00:00,687.0,48.52,48.43,51.24,6.9000015,16.578571,2.0,4.0,0.2734752828979492,True,REGULAR,USD,call
SPY260605C00688000,2026-05-06 14:13:59+00:00,688.0,47.26,47.5,50.32,0.0,0.0,1.0,14.0,0.27103390106201175,True,REGULAR,USD,call
SPY260605C00690000,2026-05-07 19:40:52+00:00,690.0,46.66,45.67,48.48,-2.459999,-5.0081415,4.0,58.0,0.26602906829833983,True,REGULAR,USD,call
SPY260605C00691000,2026-05-07 16:39:54+00:00,691.0,46.79,44.76,47.57,12.32,35.741222,1.0,49.0,0.26364872100830083,True,REGULAR,USD,call
SPY260605C00692000,2026-05-07 18:17:57+00:00,692.0,44.51,43.85,46.66,-0.47000122,-1.0449116,1.0,102.0,0.2612378564453125,True,REGULAR,USD,call
SPY260605C00693000,2026-05-07 18:17:57+00:00,693.0,43.6,42.94,45.75,-2.710003,-5.8518744,8.0,18.0,0.2587659573364258,True,REGULAR,USD,call
SPY260605C00694000,2026-04-30 14:20:03+00:00,694.0,27.95,42.03,44.84,0.0,0.0,2.0,18.0,0.25629405822753903,True,REGULAR,USD,call
SPY260605C00695000,2026-05-07 16:59:33+00:00,695.0,42.58,41.13,43.94,0.16000366,0.37718922,22.0,141.0,0.25391371093750004,True,REGULAR,USD,call
SPY260605C00696000,2026-05-07 16:14:23+00:00,696.0,42.98,40.24,43.05,1.7900009,4.3457174,16.0,35.0,0.25165543273925783,True,REGULAR,USD,call
SPY260605C00697000,2026-04-30 19:49:55+00:00,697.0,42.95,39.34,42.15,11.570002,36.870625,1.0,19.0,0.2492140509033203,True,REGULAR,USD,call
SPY260605C00698000,2026-05-07 15:33:25+00:00,698.0,42.55,38.45,41.26,2.829998,7.1248693,1.0,40.0,0.2468642208862305,True,REGULAR,USD,call
SPY260605C00699000,2026-05-06 19:49:36+00:00,699.0,40.96,37.57,40.38,0.29999924,0.737824,3.0,36.0,0.24463645996093752,True,REGULAR,USD,call
SPY260605C00700000,2026-05-07 18:23:19+00:00,700.0,37.58,36.69,39.22,-2.4199982,-6.0499954,12.0,397.0,0.2381667980957031,True,REGULAR,USD,call
SPY260605C00701000,2026-05-07 18:53:37+00:00,701.0,35.87,35.81,38.62,-2.2999992,-6.025673,1.0,47.0,0.24002835174560544,True,REGULAR,USD,call
SPY260605C00702000,2026-05-06 18:29:53+00:00,702.0,38.69,34.94,37.75,1.6099968,4.341954,1.0,27.0,0.23780059082031246,True,REGULAR,USD,call
SPY260605C00703000,2026-05-07 13:49:39+00:00,703.0,36.96,34.07,36.88,-0.29000092,-0.77852595,1.0,46.0,0.2355117953491211,True,REGULAR,USD,call
SPY260605C00704000,2026-05-07 18:53:37+00:00,704.0,33.11,33.21,36.01,-3.1499977,-8.687252,31.0,92.0,0.2331924826049805,True,REGULAR,USD,call
SPY260605C00705000,2026-05-07 18:23:19+00:00,705.0,33.4,32.35,35.15,-2.079998,-5.862452,11.0,319.0,0.23093420440673829,True,REGULAR,USD,call
SPY260605C00706000,2026-05-07 15:26:48+00:00,706.0,34.97,31.49,34.3,7.5700016,27.627745,57.0,39.0,0.22876747802734376,True,REGULAR,USD,call
SPY260605C00707000,2026-05-06 19:42:18+00:00,707.0,33.94,30.64,33.45,0.0,0.0,8.0,125.0,0.22657023437499998,True,REGULAR,USD,call
SPY260605C00708000,2026-05-05 19:50:31+00:00,708.0,25.26,29.8,32.61,0.0,0.0,4.0,178.0,0.22443402526855466,True,REGULAR,USD,call
SPY260605C00709000,2026-05-06 13:33:26+00:00,709.0,27.95,28.96,31.77,0.0,0.0,6.0,191.0,0.2222367816162109,True,REGULAR,USD,call
SPY260605C00710000,2026-05-07 18:33:45+00:00,710.0,29.32,28.13,30.94,-2.1000004,-6.683642,39.0,511.0,0.22010057250976559,True,REGULAR,USD,call
SPY260605C00711000,2026-05-07 19:34:47+00:00,711.0,27.72,27.31,30.11,-1.1300011,-3.9168148,5.0,236.0,0.21790332885742186,True,REGULAR,USD,call
SPY260605C00712000,2026-05-07 14:20:58+00:00,712.0,29.9,27.1,28.48,-0.10000038,-0.3333346,57.0,333.0,0.2049334878540039,True,REGULAR,USD,call
SPY260605C00713000,2026-05-07 14:55:10+00:00,713.0,27.96,25.68,28.38,0.76999855,2.831918,4.0,608.0,0.2124102197265625,True,REGULAR,USD,call
SPY260605C00714000,2026-05-07 15:58:03+00:00,714.0,25.09,25.54,26.82,-3.4799995,-12.180607,27.0,287.0,0.2003864141845703,True,REGULAR,USD,call
SPY260605C00715000,2026-05-07 18:33:45+00:00,715.0,24.62,24.07,26.78,-2.6899986,-9.849868,11.0,829.0,0.20835142242431637,True,REGULAR,USD,call
SPY260605C00716000,2026-05-07 17:51:48+00:00,716.0,23.69,23.28,25.99,-2.0699997,-8.035713,2.0,342.0,0.20633728240966792,True,REGULAR,USD,call
SPY260605C00717000,2026-05-07 20:10:29+00:00,717.0,23.85,22.51,25.21,-1.8199997,-7.0899873,39.0,513.0,0.20436891830444331,True,REGULAR,USD,call
SPY260605C00718000,2026-05-07 15:32:21+00:00,718.0,25.74,21.72,24.43,0.32999992,1.298701,3.0,446.0,0.20230900238037108,True,REGULAR,USD,call
SPY260605C00719000,2026-05-07 17:56:35+00:00,719.0,21.73,20.95,22.86,-2.92,-11.845842,7.0,276.0,0.1901936450195313,True,REGULAR,USD,call
SPY260605C00720000,2026-05-07 19:42:49+00:00,720.0,20.84,20.55,22.58,-3.0100002,-12.620546,91.0,1975.0,0.194343994140625,True,REGULAR,USD,call
SPY260605C00721000,2026-05-07 19:34:47+00:00,721.0,19.95,20.24,22.15,-2.8499985,-12.499993,11.0,368.0,0.19641916870117188,True,REGULAR,USD,call
SPY260605C00722000,2026-05-07 19:16:42+00:00,722.0,19.51,18.73,21.41,-2.789999,-12.511207,11.0,644.0,0.1945270977783203,True,REGULAR,USD,call
SPY260605C00723000,2026-05-07 16:26:47+00:00,723.0,20.21,18.1,20.64,-1.1800003,-5.516598,4.0,453.0,0.19214675048828128,True,REGULAR,USD,call
SPY260605C00724000,2026-05-07 15:44:34+00:00,724.0,21.1,17.42,19.92,0.88000107,4.352132,111.0,391.0,0.19031571411132814,True,REGULAR,USD,call
SPY260605C00725000,2026-05-07 20:02:22+00:00,725.0,17.69,17.4,18.72,-2.0599995,-10.430377,221.0,744.0,0.1825032922363281,True,REGULAR,USD,call
SPY260605C00726000,2026-05-07 15:10:28+00:00,726.0,16.28,16.02,18.48,-2.9899998,-15.516345,55.0,875.0,0.18631795135498047,True,REGULAR,USD,call
SPY260605C00727000,2026-05-07 19:42:49+00:00,727.0,16.24,16.02,17.75,-2.0200005,-11.062434,25.0,409.0,0.18402915588378904,True,REGULAR,USD,call
SPY260605C00728000,2026-05-07 20:02:22+00:00,728.0,15.63,15.37,16.22,-2.3399992,-13.021699,24.0,856.0,0.1720053503417969,True,REGULAR,USD,call
SPY260605C00729000,2026-05-07 16:08:45+00:00,729.0,14.0,13.94,16.38,-3.1499996,-18.367346,27.0,556.0,0.18021449676513673,True,REGULAR,USD,call
SPY260605C00730000,2026-05-07 20:08:56+00:00,730.0,14.43,14.45,14.86,-1.7299995,-10.705442,300.0,782.0,0.16814491531372072,True,REGULAR,USD,call
SPY260605C00731000,2026-05-07 20:14:56+00:00,731.0,13.96,13.43,14.06,-1.8699999,-11.813012,132.0,524.0,0.16458965301513673,True,REGULAR,USD,call
SPY260605C00732000,2026-05-07 20:02:44+00:00,732.0,13.6,13.27,13.33,-1.3299999,-8.908238,367.0,366.0,0.16175154663085936,False,REGULAR,USD,call
SPY260605C00733000,2026-05-07 20:08:19+00:00,733.0,12.62,12.66,12.71,-2.0,-13.679891,235.0,2026.0,0.16007309661865232,False,REGULAR,USD,call
SPY260605C00734000,2026-05-07 18:50:19+00:00,734.0,11.6,12.06,12.11,-2.2399998,-16.184969,368.0,429.0,0.158486198425293,False,REGULAR,USD,call
