contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type
SPY261218C00365000,2026-08-14 20:09:33+00:00,365.0,414.5,412.87,416.2,35.100006,9.2514515,1.0,75,0.7128324615478516,True,REGULAR,USD,call
SPY261218C00370000,2026-07-21 13:43:25+00:00,370.0,380.4,407.96,411.29,0.0,0.0,1.0,111,0.7049590051269532,True,REGULAR,USD,call
SPY261218C00375000,2026-08-05 13:46:45+00:00,375.0,405.25,403.04,406.37,0.0,0.0,1.0,15,0.6966583068847658,True,REGULAR,USD,call
SPY261218C00380000,2026-07-16 13:54:38+00:00,380.0,378.1,398.13,401.46,0.0,0.0,2.0,35,0.6888458850097658,True,REGULAR,USD,call
SPY261218C00385000,2026-08-14 20:09:33+00:00,385.0,394.9,372.67,396.55,31.019989,8.524786,1.0,23,0.7351711053466796,True,REGULAR,USD,call
SPY261218C00390000,2026-07-16 13:50:23+00:00,390.0,367.63,388.31,391.64,0.0,0.0,1.0,145,0.673098972167969,True,REGULAR,USD,call
SPY261218C00395000,2026-08-05 13:45:49+00:00,395.0,385.77,383.4,386.73,0.0,0.0,1.0,93,0.6652255157470706,True,REGULAR,USD,call
SPY261218C00400000,2026-08-14 18:46:29+00:00,400.0,380.35,378.5,381.83,-0.36999512,-0.097183,36.0,13718,0.6577182666015625,True,REGULAR,USD,call
SPY261218C00405000,2026-05-26 17:19:55+00:00,405.0,351.33,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY261218C00410000,2026-08-04 19:52:37+00:00,410.0,367.83,368.68,372.01,0.0,0.0,1.0,160,0.6420323883056642,True,REGULAR,USD,call
SPY261218C00415000,2026-07-13 15:49:03+00:00,415.0,343.42,363.78,367.11,0.0,0.0,41.0,328,0.6345251391601563,True,REGULAR,USD,call
SPY261218C00420000,2026-08-14 18:48:18+00:00,420.0,360.81,358.87,362.2,0.83999634,0.23335177,1.0,171,0.6267127172851563,True,REGULAR,USD,call
SPY261218C00425000,2026-08-07 18:18:25+00:00,425.0,351.94,353.97,357.3,0.0,0.0,1.0,281,0.6192054681396486,True,REGULAR,USD,call
SPY261218C00430000,2026-08-13 13:50:05+00:00,430.0,351.6,349.07,352.4,0.0,0.0,1.0,167,0.6116982189941409,True,REGULAR,USD,call
SPY261218C00435000,2026-05-04 15:41:04+00:00,435.0,292.88,310.6,314.05,0.0,0.0,3.0,103,1.0000000000000003e-05,True,REGULAR,USD,call
SPY261218C00440000,2026-07-20 14:52:07+00:00,440.0,312.36,339.27,342.6,0.0,0.0,1.0,327,0.596683720703125,True,REGULAR,USD,call
SPY261218C00445000,2026-08-13 14:21:37+00:00,445.0,339.0,334.37,337.7,0.0,0.0,1.0,96,0.5891764715576173,True,REGULAR,USD,call
SPY261218C00450000,2026-08-13 16:15:49+00:00,450.0,331.24,329.47,332.8,0.0,0.0,5.0,205,0.5816692224121094,True,REGULAR,USD,call
SPY261218C00455000,2026-08-11 18:01:39+00:00,455.0,321.69,324.57,327.91,0.0,0.0,1.0,62,0.5742840423583984,True,REGULAR,USD,call
SPY261218C00460000,2026-07-16 14:02:08+00:00,460.0,300.25,319.68,323.01,0.0,0.0,2.0,170,0.5669293795776368,True,REGULAR,USD,call
SPY261218C00465000,2026-08-11 18:01:44+00:00,465.0,311.75,314.78,318.12,0.0,0.0,2.0,87,0.559574716796875,True,REGULAR,USD,call
SPY261218C00470000,2026-08-11 16:04:01+00:00,470.0,309.19,309.89,313.22,0.0,0.0,1.0,242,0.5521895367431642,True,REGULAR,USD,call
SPY261218C00475000,2026-08-14 19:33:18+00:00,475.0,305.24,305.0,308.34,3.3099976,1.0962799,1.0,1118,0.545048494873047,True,REGULAR,USD,call
SPY261218C00480000,2026-08-07 17:31:50+00:00,480.0,298.47,300.11,303.45,0.0,0.0,42.0,204,0.5377548666381836,True,REGULAR,USD,call
SPY261218C00485000,2026-08-07 18:42:05+00:00,485.0,293.16,295.23,298.56,0.0,0.0,3.0,872,0.5305833074951172,True,REGULAR,USD,call
SPY261218C00490000,2026-08-11 19:24:35+00:00,490.0,287.05,290.34,293.68,0.0,0.0,5.0,834,0.523442265625,True,REGULAR,USD,call
SPY261218C00495000,2026-08-13 15:11:32+00:00,495.0,288.65,285.46,288.8,0.0,0.0,3.0,1977,0.5163622583007812,True,REGULAR,USD,call
SPY261218C00500000,2026-08-12 14:43:57+00:00,500.0,279.43,280.58,283.92,0.0,0.0,1.0,3664,0.5092517337036133,True,REGULAR,USD,call
SPY261218C00505000,2026-08-10 15:55:26+00:00,505.0,276.1,275.7,279.04,0.0,0.0,2.0,1484,0.5021412091064454,True,REGULAR,USD,call
SPY261218C00510000,2026-08-12 15:33:06+00:00,510.0,268.87,270.82,274.16,0.0,0.0,1.0,1960,0.5253038192749023,True,REGULAR,USD,call
SPY261218C00515000,2026-08-13 17:47:19+00:00,515.0,268.67,265.95,269.29,0.0,0.0,1.0,2082,0.5176745010375977,True,REGULAR,USD,call
SPY261218C00520000,2026-08-05 15:46:47+00:00,520.0,259.93,261.08,264.42,0.0,0.0,1.0,3080,0.5100757000732423,True,REGULAR,USD,call
SPY261218C00525000,2026-08-13 15:02:42+00:00,525.0,259.5,256.21,259.55,0.0,0.0,1.0,818,0.5024463818359376,True,REGULAR,USD,call
SPY261218C00530000,2026-08-10 19:33:19+00:00,530.0,250.52,251.34,254.68,0.0,0.0,7.0,2128,0.4948475808715821,True,REGULAR,USD,call
SPY261218C00535000,2026-08-11 18:02:59+00:00,535.0,243.82,246.48,249.82,0.0,0.0,4.0,2365,0.4873708489990235,True,REGULAR,USD,call
SPY261218C00540000,2026-08-14 17:58:00+00:00,540.0,243.0,241.62,244.97,-2.0,-0.81632656,1.0,3484,0.48007722076416015,True,REGULAR,USD,call
SPY261218C00545000,2026-08-12 16:18:54+00:00,545.0,240.36,236.77,240.11,4.669998,1.9814155,3.0,1714,0.47260048889160156,True,REGULAR,USD,call
SPY261218C00550000,2026-08-13 14:09:46+00:00,550.0,236.0,231.91,235.26,0.0,0.0,1.0,4043,0.4652763433837891,True,REGULAR,USD,call
SPY261218C00555000,2026-08-14 19:33:18+00:00,555.0,227.26,227.07,230.41,-1.3200073,-0.57748157,3.0,1688,0.4579216806030274,True,REGULAR,USD,call
SPY261218C00560000,2026-08-13 19:42:48+00:00,560.0,226.0,222.22,225.56,0.0,0.0,4.0,1928,0.450551759185791,True,REGULAR,USD,call
SPY261218C00565000,2026-08-13 18:25:26+00:00,565.0,218.52,217.38,220.72,0.0,0.0,5.0,1624,0.4433039068603516,True,REGULAR,USD,call
SPY261218C00570000,2026-08-13 14:07:54+00:00,570.0,216.43,212.54,215.89,0.0,0.0,3.0,5225,0.4361933822631836,True,REGULAR,USD,call
SPY261218C00575000,2026-08-13 19:53:15+00:00,575.0,211.18,207.72,211.06,0.0,0.0,6.0,853,0.42902182312011716,True,REGULAR,USD,call
SPY261218C00580000,2026-08-10 14:14:56+00:00,580.0,203.65,202.89,206.24,0.0,0.0,1.0,2006,0.4219723330688476,True,REGULAR,USD,call
SPY261218C00585000,2026-08-14 19:33:18+00:00,585.0,198.25,198.08,201.42,-2.1699982,-1.0827254,1.0,1010,0.41489232574462886,True,REGULAR,USD,call
SPY261218C00590000,2026-08-14 17:05:17+00:00,590.0,194.97,193.26,196.61,-1.9299927,-0.9801893,1.0,976,0.40787335296630856,True,REGULAR,USD,call
SPY261218C00595000,2026-08-13 19:37:06+00:00,595.0,192.16,188.46,191.81,0.0,0.0,7.0,1527,0.40097644927978515,True,REGULAR,USD,call
SPY261218C00600000,2026-08-14 18:53:05+00:00,600.0,185.75,183.66,187.01,-1.5700073,-0.8381418,1.0,4520,0.3940032524108887,True,REGULAR,USD,call
SPY261218C00605000,2026-08-14 13:48:25+00:00,605.0,182.61,178.87,182.22,0.009994507,0.005473443,1.0,3068,0.3871216073608398,True,REGULAR,USD,call
SPY261218C00610000,2026-08-13 18:11:34+00:00,610.0,177.09,174.09,177.44,0.0,0.0,2.0,1356,0.38028573822021483,True,REGULAR,USD,call
SPY261218C00615000,2026-08-07 17:48:07+00:00,615.0,168.4,169.32,172.67,0.0,0.0,2.0,1456,0.3735109036254882,True,REGULAR,USD,call
SPY261218C00620000,2026-08-13 19:39:37+00:00,620.0,168.52,164.56,167.91,0.0,0.0,7.0,2731,0.36678184494018556,True,REGULAR,USD,call
SPY261218C00625000,2026-08-07 17:48:06+00:00,625.0,159.12,159.8,163.16,0.0,0.0,3.0,1563,0.360083303527832,True,REGULAR,USD,call
SPY261218C00630000,2026-08-12 16:40:00+00:00,630.0,154.0,155.06,158.42,0.0,0.0,1.0,911,0.3534305380249023,True,REGULAR,USD,call
SPY261218C00635000,2026-08-13 14:21:37+00:00,635.0,155.0,150.33,153.69,0.0,0.0,3.0,1780,0.34679303115844723,True,REGULAR,USD,call
SPY261218C00640000,2026-08-14 19:09:31+00:00,640.0,147.55,145.61,148.98,-1.1399994,-0.7666954,2.0,2220,0.34027759338378905,True,REGULAR,USD,call
SPY261218C00645000,2026-08-14 15:10:25+00:00,645.0,143.63,140.91,144.28,0.15000916,0.10455057,4.0,1037,0.33376215560913086,True,REGULAR,USD,call
SPY261218C00650000,2026-08-14 18:57:25+00:00,650.0,138.28,136.23,139.6,-3.5099945,-2.4754882,22.0,3456,0.32733826965332036,True,REGULAR,USD,call
SPY261218C00655000,2026-08-14 16:59:35+00:00,655.0,133.05,131.56,134.92,-0.3899994,-0.2922657,4.0,1085,0.32080757324218745,True,REGULAR,USD,call
SPY261218C00660000,2026-08-14 16:54:21+00:00,660.0,128.9,126.9,130.27,0.11999512,0.093178384,4.0,1418,0.31444472183227534,True,REGULAR,USD,call
SPY261218C00665000,2026-08-14 16:37:02+00:00,665.0,124.74,122.26,125.63,-0.6100006,-0.48663792,2.0,1678,0.308051353149414,True,REGULAR,USD,call
SPY261218C00670000,2026-08-13 17:19:39+00:00,670.0,120.69,117.64,121.02,0.0,0.0,3.0,2343,0.30178005355834964,True,REGULAR,USD,call
SPY261218C00675000,2026-08-14 18:47:27+00:00,675.0,114.96,113.05,116.43,2.5699997,2.28668,1.0,4332,0.2955392712402344,True,REGULAR,USD,call
SPY261218C00680000,2026-08-14 16:09:57+00:00,680.0,110.55,108.48,111.86,-1.8600006,-1.6546576,2.0,4761,0.2893137475585937,True,REGULAR,USD,call
SPY261218C00685000,2026-08-13 19:30:08+00:00,685.0,108.54,103.93,107.31,0.0,0.0,14.0,2859,0.2830882238769531,True,REGULAR,USD,call
SPY261218C00690000,2026-08-14 19:33:18+00:00,690.0,101.49,99.4,101.25,-2.6900024,-2.5820718,9.0,3498,0.2651593260192871,True,REGULAR,USD,call
SPY261218C00695000,2026-08-14 15:46:23+00:00,695.0,95.79,94.9,98.29,1.0,1.0549636,1.0,2173,0.27075924560546877,True,REGULAR,USD,call
SPY261218C00700000,2026-08-14 18:04:30+00:00,700.0,92.73,90.44,93.8,-1.5699997,-1.6648989,26.0,9800,0.2644726873779296,True,REGULAR,USD,call
SPY261218C00705000,2026-08-14 19:20:19+00:00,705.0,87.77,86.02,89.38,-3.6200027,-3.961049,5.0,3545,0.2584913018798829,True,REGULAR,USD,call
SPY261218C00710000,2026-08-14 18:54:10+00:00,710.0,83.75,82.2,84.99,-3.1800003,-3.658116,9.0,7668,0.25250991638183595,True,REGULAR,USD,call
SPY261218C00715000,2026-08-14 14:02:13+00:00,715.0,81.32,77.27,80.65,-0.26000214,-0.31870818,1.0,2554,0.24662008270263674,True,REGULAR,USD,call
SPY261218C00720000,2026-08-14 18:07:19+00:00,720.0,76.22,72.98,76.35,-0.73999786,-0.9615357,13.0,4381,0.2407607662963867,True,REGULAR,USD,call
SPY261218C00725000,2026-08-14 19:31:03+00:00,725.0,69.98,68.74,72.12,-2.5799942,-3.5556703,23.0,4770,0.23506929489135742,True,REGULAR,USD,call
SPY261218C00730000,2026-08-14 19:28:37+00:00,730.0,66.55,64.55,67.93,-1.5,-2.2042615,14.0,8511,0.2293473062133789,True,REGULAR,USD,call
SPY261218C00735000,2026-08-14 18:47:27+00:00,735.0,62.42,60.43,63.81,-1.8300018,-2.8482518,1.0,4200,0.22375501594543454,True,REGULAR,USD,call
SPY261218C00740000,2026-08-14 19:37:44+00:00,740.0,58.3,56.38,59.78,-2.0699997,-3.428855,18.0,6427,0.21836108795166015,True,REGULAR,USD,call
SPY261218C00745000,2026-08-14 14:20:20+00:00,745.0,56.02,52.42,55.85,0.61999893,1.1191316,2.0,6007,0.2132036688232422,True,REGULAR,USD,call
SPY261218C00750000,2026-08-14 19:36:10+00:00,750.0,50.42,50.0,51.5,-1.5800018,-3.038465,35.0,27712,0.20519288467407226,True,REGULAR,USD,call
SPY261218C00755000,2026-08-14 19:35:59+00:00,755.0,46.59,45.02,47.5,-1.8100014,-3.7396722,9.0,4844,0.19886055053710935,True,REGULAR,USD,call
SPY261218C00760000,2026-08-14 19:59:11+00:00,760.0,42.87,41.31,43.5,-1.7100029,-3.835807,53.0,9204,0.19210097457885744,True,REGULAR,USD,call
SPY261218C00765000,2026-08-14 19:59:30+00:00,765.0,39.42,37.82,41.02,-1.5400009,-3.759768,4.0,5981,0.1933445534515381,True,REGULAR,USD,call
SPY261218C00770000,2026-08-14 20:14:32+00:00,770.0,35.9,34.23,37.61,-2.1800003,-5.7247906,38.0,9313,0.18880510910034182,True,REGULAR,USD,call
SPY261218C00775000,2026-08-14 19:34:35+00:00,775.0,32.89,31.94,33.26,-1.9099998,-5.4885054,33.0,8486,0.1785284174346924,True,REGULAR,USD,call
SPY261218C00780000,2026-08-14 20:00:15+00:00,780.0,29.62,29.47,29.52,-1.8299999,-5.81876,297.0,24461,0.1710135389709473,False,REGULAR,USD,call
SPY261218C00785000,2026-08-14 19:53:19+00:00,785.0,26.66,26.53,26.58,-1.9400005,-6.783219,127.0,13884,0.16719887985229492,False,REGULAR,USD,call
SPY261218C00790000,2026-08-14 19:46:36+00:00,790.0,23.87,23.76,23.81,-1.3999996,-5.540165,106.0,12673,0.16359784164428715,False,REGULAR,USD,call
SPY261218C00795000,2026-08-14 19:37:32+00:00,795.0,21.3,21.17,21.22,-1.3800011,-6.0846605,39.0,9072,0.16021042434692384,False,REGULAR,USD,call
SPY261218C00800000,2026-08-14 20:06:20+00:00,800.0,18.8,18.77,18.81,-1.4500008,-7.1604977,838.0,20000,0.15703662796020512,False,REGULAR,USD,call
SPY261218C00805000,2026-08-14 19:17:05+00:00,805.0,16.67,16.54,16.59,-0.94000053,-5.337879,96.0,11256,0.1541069697570801,False,REGULAR,USD,call
SPY261218C00810000,2026-08-14 18:55:34+00:00,810.0,14.77,14.51,14.56,-1.0899992,-6.872631,65.0,10769,0.15142144973754884,False,REGULAR,USD,call
SPY261218C00815000,2026-08-14 20:00:06+00:00,815.0,12.82,12.66,12.7,-1.4300003,-10.0350895,82.0,12000,0.14885799880981443,False,REGULAR,USD,call
SPY261218C00820000,2026-08-14 20:05:07+00:00,820.0,11.05,10.98,11.02,-1.0,-8.298755,295.0,13260,0.14652342742919922,False,REGULAR,USD,call
SPY261218C00825000,2026-08-14 19:37:09+00:00,825.0,9.57,9.48,9.52,-0.8800001,-8.421054,77.0,13592,0.14441773559570312,False,REGULAR,USD,call
SPY261218C00830000,2026-08-14 19:05:19+00:00,830.0,8.28,8.14,8.18,-0.89000034,-9.7055645,206.0,11070,0.1424798887634277,False,REGULAR,USD,call
SPY261218C00835000,2026-08-13 18:47:20+00:00,835.0,7.91,6.95,6.99,0.0,0.0,51.0,9434,0.14067936965942385,False,REGULAR,USD,call
SPY261218C00840000,2026-08-14 19:47:02+00:00,840.0,5.92,5.91,5.95,-0.7999997,-11.9047575,158.0,8076,0.13910773010253907,False,REGULAR,USD,call
SPY261218C00845000,2026-08-14 16:51:47+00:00,845.0,5.11,5.0,5.04,-0.73,-12.5,10.0,4400,0.1376581596374512,False,REGULAR,USD,call
SPY261218C00850000,2026-08-14 19:36:39+00:00,850.0,4.3,4.22,4.25,-0.5899997,-12.0654335,50.0,11327,0.1363459169006348,False,REGULAR,USD,call
SPY261218C00855000,2026-08-14 13:54:23+00:00,855.0,4.19,3.54,3.57,0.07999992,1.9464701,7.0,3785,0.13518626052856447,False,REGULAR,USD,call
SPY261218C00860000,2026-08-14 15:26:21+00:00,860.0,3.15,2.97,2.99,-0.43999982,-12.256263,44.0,5230,0.13419444915771483,False,REGULAR,USD,call
SPY261218C00865000,2026-08-14 19:42:53+00:00,865.0,2.52,2.48,2.5,-0.48000002,-16.0,21.0,1163,0.13337048278808594,False,REGULAR,USD,call
SPY261218C00870000,2026-08-14 19:48:34+00:00,870.0,2.08,2.06,2.09,-0.35000014,-14.403298,73.0,2223,0.13272962005615235,False,REGULAR,USD,call
SPY261218C00875000,2026-08-14 18:03:18+00:00,875.0,1.75,1.72,1.74,-0.13999999,-7.4074063,81.0,3835,0.13214979187011722,False,REGULAR,USD,call
SPY261218C00880000,2026-08-14 19:42:53+00:00,880.0,1.45,1.43,1.45,-0.55999994,-27.860693,3.0,3330,0.13175306732177733,False,REGULAR,USD,call
SPY261218C00885000,2026-08-14 19:42:53+00:00,885.0,1.21,1.19,1.21,-0.17999995,-12.949636,42.0,2937,0.1315394464111328,False,REGULAR,USD,call
SPY261218C00890000,2026-08-13 13:58:21+00:00,890.0,1.25,0.99,1.01,0.0,0.0,4.0,2094,0.13141737731933595,False,REGULAR,USD,call
SPY261218C00895000,2026-08-13 19:33:18+00:00,895.0,1.01,0.83,0.85,-0.049999952,-4.716977,2.0,760,0.1315394464111328,False,REGULAR,USD,call
SPY261218C00900000,2026-08-14 19:14:07+00:00,900.0,0.73,0.7,0.71,-0.120000005,-14.117646,1046.0,7917,0.13160048095703125,False,REGULAR,USD,call
SPY261218C00905000,2026-08-13 14:17:19+00:00,905.0,0.81,0.59,0.6,0.0,0.0,520.0,2599,0.13196668823242189,False,REGULAR,USD,call
SPY261218C00910000,2026-08-13 19:42:56+00:00,910.0,0.62,0.5,0.51,0.0,0.0,91.0,4031,0.1324549645996094,False,REGULAR,USD,call
SPY261218C00915000,2026-08-14 16:25:22+00:00,915.0,0.46,0.43,0.44,-0.14000002,-23.333336,1.0,2411,0.13324841369628904,False,REGULAR,USD,call
SPY261218C00920000,2026-08-14 19:28:38+00:00,920.0,0.37,0.37,0.38,-0.09,-19.565218,5.0,683,0.13404186279296876,False,REGULAR,USD,call
SPY261218C00925000,2026-08-14 17:34:32+00:00,925.0,0.32,0.32,0.33,0.03999999,14.285711,17.0,1168,0.13501841552734378,False,REGULAR,USD,call
SPY261218C00930000,2026-08-14 13:32:42+00:00,930.0,0.34,0.28,0.29,0.050000012,17.241383,6.0,1723,0.13611703735351563,False,REGULAR,USD,call
SPY261218C00935000,2026-08-12 18:23:45+00:00,935.0,0.25,0.24,0.26,0.0,0.0,6.0,2006,0.13758186645507814,False,REGULAR,USD,call
SPY261218C00940000,2026-08-14 16:19:55+00:00,940.0,0.22,0.21,0.23,-0.06999999,-24.137928,9.0,426,0.1388025573730469,False,REGULAR,USD,call
SPY261218C00945000,2026-08-14 16:25:22+00:00,945.0,0.2,0.19,0.2,-0.00999999,-4.7619004,1.0,52,0.139657041015625,False,REGULAR,USD,call
SPY261218C00950000,2026-08-14 20:05:26+00:00,950.0,0.17,0.17,0.18,-0.030000001,-15.0,635.0,11386,0.14112187011718752,False,REGULAR,USD,call
SPY261218C00955000,2026-08-10 15:48:08+00:00,955.0,0.2,0.15,0.16,0.0,0.0,10.0,89,0.14234256103515625,False,REGULAR,USD,call
SPY261218C00960000,2026-08-14 17:59:54+00:00,960.0,0.15,0.14,0.15,-0.00999999,-6.2499943,37.0,940,0.14429566650390624,False,REGULAR,USD,call
SPY261218C00965000,2026-08-07 15:25:57+00:00,965.0,0.18,0.12,0.14,0.0,0.0,20.0,569,0.14624877197265623,False,REGULAR,USD,call
SPY261218C00970000,2026-08-10 14:09:39+00:00,970.0,0.16,0.11,0.12,0.0,0.0,8.0,1017,0.14673704833984375,False,REGULAR,USD,call
SPY261218C00975000,2026-08-14 16:32:03+00:00,975.0,0.1,0.1,0.12,-0.029999994,-23.076918,2.0,1065,0.14966670654296876,False,REGULAR,USD,call
SPY261218C00980000,2026-08-14 15:22:37+00:00,980.0,0.1,0.09,0.11,-0.029999994,-23.076918,1.0,1298,0.15137567382812503,False,REGULAR,USD,call
SPY261218C00985000,2026-08-11 15:29:26+00:00,985.0,0.11,0.09,0.1,0.0,0.0,1.0,419,0.15259636474609378,False,REGULAR,USD,call
SPY261218C00990000,2026-07-14 14:34:15+00:00,990.0,0.12,0.08,0.09,0.0,0.0,7.0,866,0.1538170556640625,False,REGULAR,USD,call
SPY261218C00995000,2026-08-10 13:47:07+00:00,995.0,0.11,0.07,0.09,0.0,0.0,2.0,1936,0.15674671386718753,False,REGULAR,USD,call
SPY261218C01000000,2026-08-14 15:26:40+00:00,1000.0,0.07,0.07,0.08,-0.020000003,-22.222223,26.0,2596,0.15747912841796874,False,REGULAR,USD,call
SPY261218P00150000,2026-08-14 19:24:50+00:00,150.0,0.03,0.03,0.04,0.0,0.0,1.0,31338,0.8789074609374999,False,REGULAR,USD,put
SPY261218P00200000,2026-08-14 15:14:16+00:00,200.0,0.07,0.06,0.07,-0.009999998,-12.499997,11.0,32421,0.7656273437500001,False,REGULAR,USD,put
SPY261218P00210000,2026-08-14 15:07:43+00:00,210.0,0.09,0.07,0.08,0.010000005,12.500007,225.0,2098,0.7480493945312501,False,REGULAR,USD,put
SPY261218P00220000,2026-08-13 18:41:43+00:00,220.0,0.09,0.08,0.09,0.0,0.0,1.0,2482,0.729494892578125,False,REGULAR,USD,put
SPY261218P00230000,2026-08-14 19:44:39+00:00,230.0,0.09,0.09,0.11,-0.009999998,-9.999997,7.0,8326,0.7148466015625,False,REGULAR,USD,put
SPY261218P00240000,2026-08-14 13:39:58+00:00,240.0,0.12,0.11,0.12,0.009999998,9.090907,5.0,48904,0.700198310546875,False,REGULAR,USD,put
SPY261218P00245000,2026-08-14 17:07:25+00:00,245.0,0.12,0.11,0.12,-0.009999998,-7.692306,75.0,349,0.6884796777343751,False,REGULAR,USD,put
SPY261218P00250000,2026-08-13 14:05:22+00:00,250.0,0.13,0.12,0.13,0.0,0.0,15.0,5083,0.6816438085937502,False,REGULAR,USD,put
SPY261218P00255000,2026-08-14 13:39:57+00:00,255.0,0.13,0.13,0.14,-0.02000001,-13.333339,5.0,1470,0.6757844921875001,False,REGULAR,USD,put
SPY261218P00260000,2026-08-14 13:39:58+00:00,260.0,0.15,0.13,0.15,0.0,0.0,5.0,5232,0.6660189648437502,False,REGULAR,USD,put
